x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32,label
0.4434097409248352,0.5785942077636719,-0.3044009506702423,0.9997575283050537,0.4305373728275299,0.56474369764328,-0.32004082202911377,0.9996620416641235,0.4297296106815338,0.5586753487586975,-0.3204340636730194,0.9997180104255676,0.42891550064086914,0.5516684651374817,-0.3204669654369354,0.9998112320899963,0.4309042692184448,0.5714553594589233,-0.2860594689846039,0.9994615912437439,0.4304080605506897,0.5706469416618347,-0.2864062488079071,0.9994544982910156,0.4296979308128357,0.56986004114151,-0.286621630191803,0.9994202256202698,0.42994424700737,0.5120818018913269,-0.3285413682460785,0.9999215006828308,0.4312831461429596,0.5354325175285339,-0.17626994848251343,0.9990056753158569,0.4546821415424347,0.5543041229248047,-0.30162569880485535,0.9998617172241211,0.4552069902420044,0.565472424030304,-0.25912222266197205,0.9995314478874207,0.5052334070205688,0.40135249495506287,-0.36600783467292786,0.999997615814209,0.5052311420440674,0.52138751745224,-0.006251267157495022,0.9997849464416504,0.6188305616378784,0.3806345760822296,-0.38271746039390564,0.9984811544418335,0.6012069582939148,0.5143762826919556,0.017288144677877426,0.014869967475533485,0.7172976732254028,0.4387684464454651,-0.3705609440803528,0.9943782687187195,0.6744721531867981,0.5665673017501831,-0.09962417185306549,0.02824174426496029,0.7480448484420776,0.4465522766113281,-0.4063356816768646,0.9868396520614624,0.6913195252418518,0.5847446322441101,-0.11494754254817963,0.036582205444574356,0.7438122630119324,0.47648802399635315,-0.41053637862205505,0.9860474467277527,0.6928910613059998,0.5905101895332336,-0.15013252198696136,0.038764435797929764,0.7355220913887024,0.4738011360168457,-0.36941269040107727,0.9686334133148193,0.6857583522796631,0.5811929702758789,-0.11935082823038101,0.03963080421090126,0.6736457347869873,0.37107473611831665,-0.10316983610391617,0.9999946355819702,0.6613757014274597,0.4564570486545563,0.1031203493475914,0.999987781047821,0.8222888112068176,0.32465583086013794,-0.15850141644477844,0.9766619801521301,0.6592926383018494,0.6673444509506226,-0.09914404898881912,0.91153883934021,0.7630314230918884,0.10027489811182022,0.1034112423658371,0.8642896413803101,0.806953489780426,0.6160767674446106,-0.08254953473806381,0.9013117551803589,0.7500047087669373,0.05982302874326706,0.12906749546527863,0.7155886888504028,0.8309298157691956,0.5819122195243835,-0.08189766854047775,0.9007644653320312,0.8165588974952698,0.09952063858509064,0.10400257259607315,0.8825939893722534,0.8499605655670166,0.7257688045501709,-0.12279476970434189,0.932331383228302,5
0.441958487033844,0.5604541301727295,-0.3036741614341736,0.999778687953949,0.42889735102653503,0.5488699674606323,-0.3198118209838867,0.9996911883354187,0.4280790090560913,0.5425257682800293,-0.32019808888435364,0.9997419714927673,0.42726072669029236,0.5358479022979736,-0.32022562623023987,0.9998272657394409,0.4293927252292633,0.5565879940986633,-0.2857162356376648,0.9995086193084717,0.428940087556839,0.5562898516654968,-0.28606554865837097,0.9995018243789673,0.4282516539096832,0.5559585690498352,-0.28627148270606995,0.9994708299636841,0.42785292863845825,0.49629685282707214,-0.3290049433708191,0.9999282360076904,0.4295932352542877,0.5211519002914429,-0.1758451759815216,0.9990933537483215,0.45293867588043213,0.5381685495376587,-0.301181435585022,0.9998738169670105,0.45352277159690857,0.5516266226768494,-0.2584426999092102,0.9995730519294739,0.5031962990760803,0.3894873559474945,-0.3651953339576721,0.9999977350234985,0.503095805644989,0.5089802742004395,-0.004816965200006962,0.9997969269752502,0.6156412363052368,0.3603939712047577,-0.3810783326625824,0.9985989928245544,0.598948061466217,0.499651700258255,0.023236364126205444,0.014998717233538628,0.7151582837104797,0.4057464003562927,-0.372296541929245,0.9948709011077881,0.6744563579559326,0.5649083852767944,-0.08835218846797943,0.02977878414094448,0.7445452809333801,0.40550097823143005,-0.40737247467041016,0.9879608154296875,0.6946476101875305,0.5828678011894226,-0.1024666354060173,0.03931763395667076,0.7403774261474609,0.4365985691547394,-0.4121268391609192,0.9872360229492188,0.6967452764511108,0.588655948638916,-0.1384938657283783,0.04188603162765503,0.7322161793708801,0.4376983344554901,-0.37121835350990295,0.9712868332862854,0.6888434886932373,0.5792602896690369,-0.10818841308355331,0.04333501309156418,0.6713058352470398,0.3666805624961853,-0.10327892005443573,0.9999949336051941,0.6591071486473083,0.4516586661338806,0.10322485864162445,0.9999884963035583,0.8219744563102722,0.323919415473938,-0.15855397284030914,0.9785040020942688,0.6586595773696899,0.6661666035652161,-0.08155054599046707,0.9169619083404541,0.7633320689201355,0.09976128488779068,0.09968714416027069,0.8721309304237366,0.807020902633667,0.6159672737121582,-0.06272212415933609,0.9071444272994995,0.7501859664916992,0.0589899942278862,0.12395966798067093,0.7299994230270386,0.8312620520591736,0.5819848775863647,-0.06251848489046097,0.905773401260376,0.8168732523918152,0.09956444054841995,0.09634528309106827,0.8893759846687317,0.8504670858383179,0.7265371680259705,-0.10611827671527863,0.9363346695899963,5
0.43664440512657166,0.5431466102600098,-0.29591330885887146,0.999793291091919,0.4237208366394043,0.5308799743652344,-0.3099450170993805,0.9997099041938782,0.42328348755836487,0.5254800319671631,-0.3102916181087494,0.9997561573982239,0.4225488305091858,0.5182294249534607,-0.310301810503006,0.9998372197151184,0.42406079173088074,0.5390639901161194,-0.2760380804538727,0.9995407462120056,0.4238230288028717,0.5393643379211426,-0.27640578150749207,0.999533474445343,0.42334890365600586,0.5396614074707031,-0.27659255266189575,0.9995067119598389,0.42376524209976196,0.47787514328956604,-0.3146075904369354,0.9999318718910217,0.42539194226264954,0.5051237940788269,-0.16065369546413422,0.9991543889045715,0.4492310583591461,0.5239754319190979,-0.29178938269615173,0.9998822808265686,0.4493505656719208,0.5361897349357605,-0.24942027032375336,0.9996042847633362,0.5014832615852356,0.3735571801662445,-0.3482237458229065,0.9999978542327881,0.5004586577415466,0.49507179856300354,0.005407862830907106,0.9998046159744263,0.6147004961967468,0.3431698977947235,-0.3678189516067505,0.9986937642097473,0.5971190333366394,0.4767172336578369,0.03274296224117279,0.014643581584095955,0.7138738632202148,0.3839033842086792,-0.3699466288089752,0.995284914970398,0.6741763353347778,0.5491266846656799,-0.0740942507982254,0.028719015419483185,0.7427651286125183,0.3797213137149811,-0.40440240502357483,0.9889117479324341,0.6929505467414856,0.571539044380188,-0.0883776843547821,0.03799115866422653,0.7397963404655457,0.40514281392097473,-0.411283403635025,0.9882462024688721,0.6956501007080078,0.5779590606689453,-0.12681598961353302,0.04051434248685837,0.7320600152015686,0.4100992977619171,-0.3697566092014313,0.9735210537910461,0.6898864507675171,0.5651261210441589,-0.09481016546487808,0.0422351136803627,0.6652023792266846,0.35622188448905945,-0.10033735632896423,0.999995231628418,0.6571296453475952,0.4465284049510956,0.1002860963344574,0.9999892115592957,0.8200682997703552,0.32334649562835693,-0.1634957194328308,0.9794802069664001,0.6566179394721985,0.659800112247467,-0.14855606853961945,0.9212344288825989,0.7633382678031921,0.09949591010808945,0.09799601882696152,0.8756891489028931,0.8072448968887329,0.6158949732780457,-0.13909021019935608,0.9101645946502686,0.7512184977531433,0.05864511802792549,0.12195257097482681,0.7373770475387573,0.8315057158470154,0.5825784802436829,-0.14018353819847107,0.9093191623687744,0.8168811798095703,0.1004108265042305,0.0888071060180664,0.8924528360366821,0.8508400321006775,0.7264201641082764,-0.1994326263666153,0.9389654994010925,5
0.4257744550704956,0.5275381803512573,-0.30354225635528564,0.9998113512992859,0.4125572144985199,0.513863742351532,-0.31791040301322937,0.9997345805168152,0.4123205542564392,0.5077197551727295,-0.318247526884079,0.9997763633728027,0.4120064079761505,0.5005959272384644,-0.31825122237205505,0.9998508095741272,0.4126797914505005,0.5210484266281128,-0.2837076783180237,0.9995807409286499,0.4125378727912903,0.5210861563682556,-0.2840741276741028,0.9995739459991455,0.4121616780757904,0.5212696194648743,-0.2842572331428528,0.9995501637458801,0.41527825593948364,0.4603460431098938,-0.3194007873535156,0.9999374747276306,0.4174398183822632,0.48841455578804016,-0.1662907749414444,0.9992290735244751,0.4391227960586548,0.5103389620780945,-0.29933059215545654,0.9998927116394043,0.43986383080482483,0.5184075832366943,-0.2566240727901459,0.9996402859687805,0.4946909546852112,0.35759976506233215,-0.3535163104534149,0.9999979734420776,0.48996102809906006,0.4785846173763275,0.0028730274643749,0.9998185038566589,0.6075708866119385,0.32194048166275024,-0.37273961305618286,0.9987885355949402,0.5861237049102783,0.4655415415763855,0.0329258069396019,0.015613584779202938,0.7103477120399475,0.3528044819831848,-0.37149178981781006,0.9956673979759216,0.6720996499061584,0.5303354859352112,-0.07367014139890671,0.029671261087059975,0.7384626269340515,0.33801984786987305,-0.4057287275791168,0.9897600412368774,0.6888229250907898,0.5494399070739746,-0.08772469311952591,0.03889714553952217,0.7385014891624451,0.3686008155345917,-0.4132080674171448,0.9891406893730164,0.691752552986145,0.5572962164878845,-0.125461146235466,0.04153633117675781,0.7311267852783203,0.3771696984767914,-0.3701724112033844,0.9754751920700073,0.6862329244613647,0.5433167815208435,-0.09411143511533737,0.04375402629375458,0.65829998254776,0.34842145442962646,-0.10080912709236145,0.9999955892562866,0.6478888392448425,0.43596622347831726,0.10075683891773224,0.9999900460243225,0.8198282718658447,0.3212951421737671,-0.17442439496517181,0.9808515310287476,0.6563681960105896,0.6464692950248718,-0.1496696025133133,0.9265706539154053,0.7638785243034363,0.0950186550617218,0.09396667778491974,0.8810572028160095,0.8071839213371277,0.6157652735710144,-0.11520066112279892,0.9151906371116638,0.7522706389427185,0.05325353890657425,0.11810410767793655,0.7437202334403992,0.8313787579536438,0.5824050903320312,-0.11489330232143402,0.9131053686141968,0.817032516002655,0.10070643573999405,0.07856030017137527,0.8972883820533752,0.851216197013855,0.7262952327728271,-0.16992062330245972,0.9424262046813965,5
0.4166542589664459,0.5094937086105347,-0.3031225800514221,0.9998289942741394,0.40380606055259705,0.49834272265434265,-0.3178565800189972,0.9997590780258179,0.4031590223312378,0.4926253855228424,-0.3181969225406647,0.9997969269752502,0.4024204909801483,0.48600807785987854,-0.3182017207145691,0.9998645782470703,0.4043791592121124,0.5047492980957031,-0.28225234150886536,0.9996196031570435,0.4042661488056183,0.5044686198234558,-0.28260481357574463,0.9996131658554077,0.4039513170719147,0.5042528510093689,-0.28276413679122925,0.9995916485786438,0.40409189462661743,0.4470777213573456,-0.31981581449508667,0.9999432563781738,0.4076179563999176,0.4724139869213104,-0.15201833844184875,0.9992991089820862,0.4285789728164673,0.4945193827152252,-0.29920798540115356,0.9999029040336609,0.4298535883426666,0.499972939491272,-0.2543471157550812,0.9996744394302368,0.48326969146728516,0.33764728903770447,-0.35492590069770813,0.999998152256012,0.4849039912223816,0.45951569080352783,0.030712848529219627,0.9998321533203125,0.5907137393951416,0.29809463024139404,-0.37672632932662964,0.998885989189148,0.5826388001441956,0.4449256360530853,0.06786977499723434,0.015711486339569092,0.7021883130073547,0.3278021812438965,-0.39676427841186523,0.9960448741912842,0.6681479215621948,0.5034538507461548,-0.050753217190504074,0.02900366671383381,0.731587290763855,0.31839126348495483,-0.4356549382209778,0.9906168580055237,0.6884427666664124,0.5224156379699707,-0.06498486548662186,0.03822818771004677,0.734362781047821,0.3435157537460327,-0.44254404306411743,0.9900397062301636,0.6898621916770935,0.528693675994873,-0.10450703650712967,0.04076734557747841,0.7255939245223999,0.3495863080024719,-0.39617982506752014,0.9774261116981506,0.6851486563682556,0.5173311233520508,-0.072141632437706,0.043254055082798004,0.653406023979187,0.3417990505695343,-0.1055273711681366,0.9999959468841553,0.6424693465232849,0.42608529329299927,0.10545195639133453,0.9999908804893494,0.8147079348564148,0.31742703914642334,-0.21901477873325348,0.9825204014778137,0.6563867926597595,0.6343750357627869,-0.1420971304178238,0.9327456951141357,0.7638636827468872,0.08825413882732391,0.08821357041597366,0.8883442878723145,0.8072895407676697,0.6156687140464783,-0.07728783041238785,0.9216976761817932,0.7524109482765198,0.04633370041847229,0.1164664775133133,0.7551506161689758,0.8313847780227661,0.5822812914848328,-0.07240422815084457,0.9186789393424988,0.8171602487564087,0.10082690417766571,0.07435093075037003,0.9036703109741211,0.8512957096099854,0.7274013757705688,-0.13366156816482544,0.9467275142669678,5
0.4078224301338196,0.4896107316017151,-0.34667351841926575,0.9998451471328735,0.3941306471824646,0.47918039560317993,-0.3596838414669037,0.9997813105583191,0.39329099655151367,0.47403958439826965,-0.3600046932697296,0.9998158812522888,0.39240390062332153,0.46787959337234497,-0.36002758145332336,0.9998770356178284,0.3949340879917145,0.48532912135124207,-0.3193424642086029,0.9996548295021057,0.39481320977211,0.48538151383399963,-0.3197097182273865,0.9996489882469177,0.3946036994457245,0.4857245087623596,-0.3198317587375641,0.9996287226676941,0.393839567899704,0.42974263429641724,-0.34861740469932556,0.9999484419822693,0.39869338274002075,0.4555768072605133,-0.16172413527965546,0.9993624687194824,0.41816890239715576,0.47273731231689453,-0.33719220757484436,0.9999121427536011,0.4199294149875641,0.47868359088897705,-0.2864183485507965,0.9997053742408752,0.4750514030456543,0.3192773461341858,-0.37338241934776306,0.9999983310699463,0.47635892033576965,0.4386303126811981,0.02818179875612259,0.9998465180397034,0.5776432156562805,0.2785293161869049,-0.42310407757759094,0.9989880323410034,0.5756785869598389,0.4225444793701172,0.07058897614479065,0.018761729821562767,0.6882538199424744,0.29461267590522766,-0.47345876693725586,0.9964219331741333,0.6595489978790283,0.46756526827812195,-0.054704900830984116,0.029679197818040848,0.7186985015869141,0.29052990674972534,-0.5205387473106384,0.991492509841919,0.68040931224823,0.48947572708129883,-0.06524250656366348,0.03888271376490593,0.7196675539016724,0.31590747833251953,-0.5295080542564392,0.9909707903862,0.6833899021148682,0.4971395432949066,-0.11320816725492477,0.04135425388813019,0.7108239531517029,0.32259461283683777,-0.47449514269828796,0.9794788956642151,0.6768993735313416,0.48459190130233765,-0.07278212904930115,0.04378866031765938,0.6450404524803162,0.33845898509025574,-0.11147001385688782,0.9999963045120239,0.6310508847236633,0.4242038428783417,0.11139809340238571,0.9999917149543762,0.7995346188545227,0.31475818157196045,-0.20825742185115814,0.9841814637184143,0.6564038991928101,0.6213602423667908,-0.21259532868862152,0.9393556714057922,0.7638335824012756,0.08548625558614731,0.1446775496006012,0.8967770934104919,0.8072813749313354,0.6155815720558167,-0.14192987978458405,0.9292760491371155,0.7526746988296509,0.043558597564697266,0.1770806461572647,0.7704323530197144,0.8320470452308655,0.5817762613296509,-0.13849493861198425,0.9261958003044128,0.8174622058868408,0.10101379454135895,0.10754279047250748,0.9111842513084412,0.8510275483131409,0.7277213931083679,-0.2307763695716858,0.9518999457359314,5
0.39868679642677307,0.46872565150260925,-0.30840322375297546,0.9998587369918823,0.38435477018356323,0.45764514803886414,-0.3173116445541382,0.9997994303703308,0.38358497619628906,0.4525010287761688,-0.317562997341156,0.9998321533203125,0.3826597332954407,0.446640282869339,-0.31757980585098267,0.9998873472213745,0.38507840037345886,0.46505382657051086,-0.27468663454055786,0.9996830224990845,0.3849225640296936,0.4649882912635803,-0.27508485317230225,0.9996786713600159,0.3846459686756134,0.46497565507888794,-0.27517277002334595,0.9996562004089355,0.38458508253097534,0.40748029947280884,-0.29651913046836853,0.9999529123306274,0.3879310190677643,0.434217631816864,-0.10960442572832108,0.9994112253189087,0.40908902883529663,0.4518762528896332,-0.2936798334121704,0.9999200105667114,0.4106086492538452,0.4594528079032898,-0.24027828872203827,0.9997309446334839,0.46498173475265503,0.29987359046936035,-0.32164886593818665,0.9999985098838806,0.4649694561958313,0.4163926839828491,0.08405085653066635,0.9998569488525391,0.5669634938240051,0.2547318935394287,-0.38459041714668274,0.9990862607955933,0.5678242444992065,0.3917190134525299,0.13109925389289856,0.020964091643691063,0.6752082109451294,0.26592716574668884,-0.43699565529823303,0.9967749714851379,0.6301848888397217,0.4163376986980438,0.01088098157197237,0.02860339730978012,0.7011702656745911,0.259681761264801,-0.4805064797401428,0.9923237562179565,0.6563339829444885,0.4204837381839752,-0.003451303578913212,0.03780581057071686,0.7007153034210205,0.2859969735145569,-0.4881260097026825,0.9918548464775085,0.6564724445343018,0.4340280294418335,-0.040477387607097626,0.03992047160863876,0.6921798586845398,0.29110217094421387,-0.43706026673316956,0.9814620018005371,0.6493192315101624,0.42876720428466797,-0.009311488829553127,0.04217487946152687,0.6408954858779907,0.3322288393974304,-0.11307541280984879,0.9999966025352478,0.6226836442947388,0.41744205355644226,0.11303100734949112,0.9999924898147583,0.7879316806793213,0.3089493215084076,-0.2010754644870758,0.9857552647590637,0.6557482481002808,0.6055957078933716,-0.2997128367424011,0.9454115629196167,0.7638208866119385,0.08137788623571396,0.1764029860496521,0.9056326150894165,0.8069524765014648,0.6149060726165771,-0.28473755717277527,0.93633633852005,0.753017783164978,0.03720387443900108,0.20968647301197052,0.7887424826622009,0.832100510597229,0.5815012454986572,-0.28863561153411865,0.9335085153579712,0.8172222971916199,0.10112079232931137,0.11909481137990952,0.9192842841148376,0.8493571877479553,0.728752851486206,-0.41730839014053345,0.9567021131515503,5
0.38728418946266174,0.4505111277103424,-0.28777971863746643,0.9998716115951538,0.3741466701030731,0.4390009343624115,-0.3010200560092926,0.9998165965080261,0.37373560667037964,0.4342784881591797,-0.30127769708633423,0.9998474717140198,0.3730902671813965,0.42896008491516113,-0.3013128638267517,0.9998970627784729,0.37379971146583557,0.4442775845527649,-0.25812000036239624,0.999709963798523,0.3733442425727844,0.44276970624923706,-0.25851407647132874,0.999707043170929,0.37277957797050476,0.441230833530426,-0.258603036403656,0.9996834397315979,0.37256738543510437,0.3924905061721802,-0.29303279519081116,0.9999572038650513,0.37555477023124695,0.41060271859169006,-0.10233350843191147,0.9994611740112305,0.39755675196647644,0.433007150888443,-0.2783196270465851,0.9999274611473083,0.3982935845851898,0.4374413788318634,-0.2242577224969864,0.9997554421424866,0.45429912209510803,0.28179189562797546,-0.32055243849754333,0.9999986290931702,0.4532279074192047,0.39811939001083374,0.08925987780094147,0.9998684525489807,0.5529544353485107,0.235036239027977,-0.381830632686615,0.9991762042045593,0.5504664778709412,0.3750856816768646,0.13299773633480072,0.029675347730517387,0.6607362031936646,0.23970910906791687,-0.4378121793270111,0.9970951080322266,0.6268718838691711,0.4045664966106415,0.005791384261101484,0.029960935935378075,0.6866635680198669,0.23726238310337067,-0.48212867975234985,0.9930803775787354,0.6479732394218445,0.4235014319419861,-0.008107265457510948,0.03944459185004234,0.6848718523979187,0.2631721496582031,-0.489810585975647,0.9926585555076599,0.65004563331604,0.42601504921913147,-0.04577484354376793,0.041085269302129745,0.67575603723526,0.26787737011909485,-0.4377857446670532,0.9832760691642761,0.6435168385505676,0.4185725450515747,-0.01518658734858036,0.04317242279648781,0.6341231465339661,0.31265538930892944,-0.11547153443098068,0.9999969005584717,0.6146240830421448,0.40004974603652954,0.11542770266532898,0.9999932050704956,0.7777353525161743,0.30454275012016296,-0.1946444809436798,0.9871770739555359,0.6544391512870789,0.5877050757408142,-0.3089809715747833,0.9508669972419739,0.7637982964515686,0.07720857113599777,0.18211080133914948,0.9143105149269104,0.8063902258872986,0.6126910448074341,-0.29710882902145386,0.9426976442337036,0.7541996836662292,0.03475794568657875,0.21621207892894745,0.8071949481964111,0.832288920879364,0.5813486576080322,-0.30149880051612854,0.9401217699050903,0.817217230796814,0.1014251634478569,0.12258218973875046,0.926963746547699,0.8470496535301208,0.7290019392967224,-0.4322124719619751,0.9610286951065063,5
0.3742232322692871,0.4299156069755554,-0.2473108321428299,0.999882161617279,0.36106395721435547,0.4172738194465637,-0.2615637481212616,0.9998306632041931,0.36034098267555237,0.4120081067085266,-0.26183098554611206,0.9998602867126465,0.35940954089164734,0.4061887264251709,-0.26184335350990295,0.9999051094055176,0.36101725697517395,0.4228487014770508,-0.21968065202236176,0.999731719493866,0.36055925488471985,0.42161715030670166,-0.22006961703300476,0.9997304677963257,0.3599279820919037,0.42021045088768005,-0.22018398344516754,0.9997055530548096,0.3590146005153656,0.36661574244499207,-0.25932222604751587,0.9999608397483826,0.3624543845653534,0.3893391788005829,-0.0693647637963295,0.9995012283325195,0.38401830196380615,0.4113158881664276,-0.24038586020469666,0.9999338388442993,0.3855757713317871,0.4177694022655487,-0.1872381716966629,0.9997761249542236,0.43734458088874817,0.25679996609687805,-0.28781384229660034,0.9999987483024597,0.44429776072502136,0.3828558325767517,0.11064449697732925,0.9998767971992493,0.5409878492355347,0.2145756483078003,-0.35625970363616943,0.9992555379867554,0.5399072170257568,0.36082759499549866,0.1514759659767151,0.031486909836530685,0.6444839835166931,0.21475030481815338,-0.4319014549255371,0.9973810315132141,0.6130491495132446,0.39514508843421936,0.025084568187594414,0.029254985973238945,0.6738835573196411,0.21550141274929047,-0.4763604998588562,0.993755042552948,0.6344630122184753,0.4153597056865692,0.009412548504769802,0.03870784118771553,0.6714569926261902,0.2415568083524704,-0.485592782497406,0.9933753609657288,0.636432409286499,0.41579392552375793,-0.027737276628613472,0.04002205282449722,0.660633385181427,0.24520322680473328,-0.4329257607460022,0.9848901629447937,0.6316834092140198,0.4088706076145172,0.003995897248387337,0.04221988096833229,0.6206256747245789,0.29730015993118286,-0.11454994231462479,0.9999971985816956,0.6026396155357361,0.3895712196826935,0.11449692398309708,0.9999938011169434,0.7620177865028381,0.29673513770103455,-0.19166088104248047,0.9884520173072815,0.6544182300567627,0.5670008063316345,-0.3019838333129883,0.9557725787162781,0.76377934217453,0.06862177699804306,0.16165784001350403,0.922068178653717,0.8060868978500366,0.6085913777351379,-0.3016473352909088,0.9484170079231262,0.7571595311164856,0.027427762746810913,0.19238343834877014,0.8226774334907532,0.8332567811012268,0.5799108743667603,-0.3071623146533966,0.9460474252700806,0.8169625401496887,0.10201597213745117,0.11282415688037872,0.9337709546089172,0.8414925932884216,0.7289221882820129,-0.436959445476532,0.9649183750152588,5
0.3614843487739563,0.4027889370918274,-0.3153805732727051,0.9998936653137207,0.3484405279159546,0.3913414180278778,-0.3200531601905823,0.9998469948768616,0.3473834693431854,0.3853267431259155,-0.3202899992465973,0.9998739361763,0.34602779150009155,0.37878814339637756,-0.32027769088745117,0.9999142289161682,0.34916654229164124,0.39848756790161133,-0.2818223237991333,0.9997575879096985,0.34879958629608154,0.3980197012424469,-0.28223535418510437,0.9997566342353821,0.34830331802368164,0.39749693870544434,-0.28230634331703186,0.9997333884239197,0.3444882333278656,0.3399229347705841,-0.282509982585907,0.9999645948410034,0.3498333692550659,0.37314632534980774,-0.0987514778971672,0.9995481967926025,0.37056252360343933,0.3821384608745575,-0.29399678111076355,0.9999400973320007,0.3729093670845032,0.391194224357605,-0.24538037180900574,0.999796986579895,0.42257192730903625,0.236985445022583,-0.3064908981323242,0.9999988675117493,0.43488824367523193,0.36094406247138977,0.07788869738578796,0.9998865127563477,0.528610348701477,0.1925712674856186,-0.3568200170993805,0.9993253946304321,0.5277280211448669,0.3421919345855713,0.11728116869926453,0.03930863365530968,0.6296442747116089,0.1951262205839157,-0.4508347809314728,0.9976363778114319,0.5999854207038879,0.38246652483940125,-0.002718303818255663,0.03157276660203934,0.6609484553337097,0.19350986182689667,-0.49297064542770386,0.9943565726280212,0.6227944493293762,0.40055662393569946,-0.017603011801838875,0.04152273014187813,0.6581376194953918,0.21878725290298462,-0.5062671303749084,0.9940173029899597,0.6237533688545227,0.40233114361763,-0.05476433411240578,0.042400725185871124,0.6472575664520264,0.22423343360424042,-0.4536477029323578,0.9863367676734924,0.6182132363319397,0.39469313621520996,-0.023532718420028687,0.04453456029295921,0.6073111295700073,0.28269925713539124,-0.11412706971168518,0.9999974370002747,0.5908507704734802,0.37482592463493347,0.114060178399086,0.9999943375587463,0.7426303625106812,0.28911522030830383,-0.14407150447368622,0.9895974397659302,0.6534965634346008,0.539462685585022,-0.3367757499217987,0.9601919054985046,0.7640663385391235,0.06263469904661179,0.17829467356204987,0.9290010929107666,0.8054807782173157,0.6045851111412048,-0.435335248708725,0.9535722136497498,0.7629429697990417,0.02176314778625965,0.20475633442401886,0.8371150493621826,0.8336610794067383,0.5793840885162354,-0.4525602459907532,0.9514243006706238,0.8168774247169495,0.1041838526725769,0.10862340033054352,0.9399006366729736,0.8328172564506531,0.7278044819831848,-0.6002615094184875,0.9684247374534607,5
